epoch,train_loss,train_acc,val_loss,val_acc
84,0.3887177027893066,0.86916,0.3523010073661804,0.8833
85,0.3840440958881378,0.8697,0.44402247047424315,0.8562
86,0.38610500238418577,0.86954,0.7305467158317566,0.7748
87,0.378208714466095,0.8727,0.3855170386791229,0.874
88,0.3766103684425354,0.87304,0.4611229990005493,0.8449
89,0.3813657647418976,0.87016,0.4074555169582367,0.8684
90,0.3695719537639618,0.87492,0.4381711311340332,0.8586
91,0.3687411380672455,0.87616,0.3609317174434662,0.881
92,0.3676185604953766,0.87534,0.37583483786582944,0.8752
93,0.36434755721092227,0.87782,0.4208255769729614,0.8628
94,0.36107627533912656,0.8772,0.40351677169799804,0.8676
95,0.36076643959999083,0.87886,0.37882500920295714,0.8733
96,0.35803027242660523,0.8795,0.3710405054807663,0.8761
97,0.3481983438682556,0.88238,0.48202389917373656,0.8449
98,0.35216123933792115,0.88056,0.3854241682052612,0.8727
99,0.34803334862709046,0.8811,0.40376662969589233,0.8694
100,0.33473990798950193,0.8855,0.37493491859436034,0.8768
101,0.33569335382461546,0.8866,0.34051323099136355,0.886
102,0.3322317060089111,0.88758,0.3647715621471405,0.8802
103,0.3309814482975006,0.88888,0.34513292059898376,0.8854
104,0.3243966094398499,0.89096,0.35946083397865297,0.883
105,0.3252468378639221,0.89122,0.3466339863777161,0.8886
106,0.31774057048797605,0.8931,0.3449321026325226,0.886
107,0.31722628284454346,0.89232,0.325509055185318,0.8929
108,0.31400980009078977,0.8927,0.37915739822387695,0.8755
109,0.3110642754268646,0.89394,0.3237412163734436,0.8925
110,0.30843904403686523,0.89488,0.3380996597290039,0.8861
111,0.30371402853012086,0.89668,0.3967532246112824,0.8738
112,0.3023396757698059,0.89814,0.3657808078765869,0.8789
113,0.3031092389202118,0.89758,0.41412826914787293,0.8736
114,0.2917124691677094,0.90138,0.34412356910705566,0.8877
115,0.29401639203071595,0.8993,0.32494740571975705,0.8917
116,0.2869535999584198,0.90306,0.3352486879110336,0.8908
117,0.2821673114013672,0.90574,0.3126488805770874,0.8983
118,0.27543433482170104,0.90644,0.34315809688568116,0.8913
119,0.2727285868549347,0.90742,0.3098787209510803,0.8957
120,0.2701601835155487,0.90824,0.30158576805591586,0.8998
121,0.2644091239976883,0.9103,0.3523136657238007,0.8864
122,0.26537275654792786,0.90934,0.340364879989624,0.8883
123,0.2521325464105606,0.91466,0.3179062488555908,0.8985
124,0.25634102058410646,0.91244,0.2995368672847748,0.9023
125,0.24855891087532042,0.91502,0.3006413891792297,0.9066
126,0.24704462258338927,0.9152,0.28192619943618774,0.9121
127,0.24229960436820983,0.9186,0.3073058977127075,0.9011
128,0.23977427097320556,0.9173,0.30029366369247434,0.9017
129,0.23482548585891724,0.92114,0.3520825562000275,0.8877
130,0.23186768001556396,0.92106,0.30444788675308226,0.9028
131,0.22297590400695802,0.92488,0.30274557247161865,0.9022
132,0.2247428095626831,0.92384,0.31306580386161803,0.8976
133,0.22189650271892547,0.9244,0.2928218376159668,0.9053
134,0.21407052130699158,0.92824,0.27483954944610595,0.9117
135,0.2129710740661621,0.92762,0.29119701676368714,0.9096
136,0.20677209451675416,0.93072,0.277768026971817,0.9103
137,0.19525533054351807,0.93386,0.30506065120697023,0.9074
138,0.20087127841472627,0.9317,0.2790591260433197,0.9109
139,0.18553092985630035,0.9375,0.27773013620376585,0.9128
140,0.18899266436100007,0.93496,0.2801338616847992,0.9124
141,0.17934106299877167,0.93924,0.24896773133277894,0.92
142,0.17912658037424087,0.93912,0.24788694067001343,0.9226
143,0.17609333162784577,0.93976,0.2620342236995697,0.9163
144,0.1633701101875305,0.94442,0.2554420527458191,0.9219
145,0.16645934038996696,0.94356,0.26741142568588255,0.9162
146,0.15980367571115495,0.94554,0.25544652028083803,0.9197
147,0.15479281790733337,0.94756,0.3048090118408203,0.9104
148,0.14705456943511963,0.95012,0.2785210841178894,0.9169
149,0.1479495495915413,0.94984,0.24739728841781616,0.9227
150,0.14171159138202669,0.95292,0.24170746603012086,0.9256
151,0.13567632810354233,0.95406,0.25572676782608034,0.9234
152,0.13117063775062562,0.95588,0.2784333240509033,0.9191
153,0.1251535469865799,0.95832,0.2546556574821472,0.9227
154,0.12513335204839707,0.95794,0.25362438938617704,0.922
155,0.11684465978145599,0.96024,0.27378974285125735,0.9178
156,0.11390879696846008,0.9615,0.25341565470695493,0.9211
157,0.10751842823266983,0.96408,0.2517676270484924,0.9236
158,0.10378488638877868,0.96468,0.23456604247093202,0.9282
159,0.09867243771791458,0.96666,0.2374089354991913,0.9305
160,0.09419206845521927,0.9683,0.24354360866546632,0.9297
161,0.0879341797876358,0.971,0.24090719909667968,0.9293
162,0.08311585698604584,0.9724,0.24107447805404664,0.9299
163,0.08416354397773743,0.97242,0.2276052444934845,0.9329
164,0.0740158244395256,0.97544,0.23957314229011537,0.933
165,0.07576326567649841,0.9739,0.22757915914058685,0.9336
166,0.06697084055185318,0.97784,0.2323892614364624,0.9347
167,0.06564385602474213,0.97898,0.22165428786277772,0.9384
168,0.05862444012999535,0.9807,0.23118428959846496,0.9337
169,0.054462839469909666,0.98226,0.21354706525802614,0.9401
170,0.04862278791427612,0.98406,0.21671065316200255,0.9383
171,0.04810654751062393,0.98452,0.23245436778068543,0.9377
172,0.0467987622910738,0.98486,0.23107630233764648,0.9364
173,0.04209222628116608,0.98722,0.2189297966003418,0.9402
174,0.03709153986930847,0.98844,0.21515559978485108,0.9399
175,0.03592212816953659,0.9882,0.2169766779899597,0.941
176,0.03298317478299141,0.98958,0.20910914335250855,0.9426
177,0.028718481576442717,0.99098,0.20215818262100219,0.9454
178,0.0252388125282526,0.99214,0.21381903638839722,0.9425
179,0.02450985687971115,0.99294,0.2102598677635193,0.9422
180,0.024102203253507613,0.9932,0.20170708203315735,0.9468
181,0.021645064995139837,0.99376,0.21405174961090087,0.9459
182,0.019188789985328913,0.99448,0.2014714954853058,0.947
183,0.017781594112217428,0.99492,0.2015065284729004,0.9456
184,0.016035666503310203,0.99556,0.20240787963867188,0.9457
185,0.017325864813625812,0.995,0.20286370873451232,0.9455
186,0.015508348996043204,0.99576,0.19688326334953307,0.947
187,0.01428339720711112,0.99604,0.20048653416633605,0.9461
188,0.013492604932785035,0.99632,0.20306341824531554,0.9457
189,0.012883286264017224,0.99674,0.19966625723838807,0.9467
190,0.012516531410068274,0.99672,0.19735907135009767,0.9461
191,0.011815702727138996,0.99674,0.19865890893936158,0.9465
192,0.011304892621338368,0.99702,0.19505675020217894,0.9474
193,0.011201520545184612,0.99712,0.19587521557807921,0.9467
194,0.010830420839190483,0.99722,0.19668123931884765,0.947
195,0.011041504308879376,0.997,0.19484420275688172,0.9472
196,0.010854213516116143,0.99722,0.1956720054626465,0.9485
197,0.011377125008106231,0.99696,0.1939662431716919,0.9474
198,0.010731814331710339,0.99712,0.1953418255329132,0.9485
199,0.010548425283133983,0.99732,0.1947912262916565,0.9473
200,0.011039136531278491,0.99748,0.19549387044906616,0.9477
